Marlena	35
Marlene	39
Marlies	8
Marta	38897
Márta	15
Martha	38
Martina	81312
Maruše	186
Maruška	206
Maryla	55
Maryna	54
Maryša	35
Maryška	10
Mařenka	6
Maří	11
Mařímagdalena	1
Mářímagdalena	0
Máša	62
Mathilda	14
Matilda	253
Matylda	767
Maud	8
Mečislava	7
Melania	54
Melánia	80
Melanie	777
Melánie	439
Melinda	70
Melisa	417
Melissa	338
Melita	27
Melitta	10
Mercedes	68
Metodějka	10
Michaela	78823
Michala	3795
Michalina	12
Michele	85
Michelle	388
Mila	78
Míla	55
Milada	25053
Milana	560
Milena	24051
Milenka	28
Mileva	14
Milica	78
Milina	25
Milka	70
Miloslava	21492
Milota	58
Miluša	15
Miluše	20669
Miluška	2842
Mira	73
Miriam	2367
Mirjam	67
Mirjana	52
Mirka	996
Mirona	24
Miroslava	41151
Miroslávka	8
Miruška	11
Mlada	57
Mojmíra	48
Mona	69
Monica	79
Monika	63857
Myra	14
Myriam	20
Naďa	2096
Nada	25
Naděje	91
Naděna	10
Naděnka	32
Nadežda	113
Naděžda	17893
Nadia	76
Nancy	121
Narcisa	38
Narciska	13
Nasťa	67
Natali	520
Natalia	478
Natália	402
Natalie	2136
Natálie	33761
Natalija	304
Natalja	131
Nataša	2549
Nathalie	259
Něhoslava	14
Nela	18242
Nella	2129
Nelli	134
Nelly	1021
Neonila	9
Něva	16
Nevenka	18
Nicol	2919
Nicola	1305
Nicole	2086
Nicoletta	61
Nicolette	80
Nicolle	91
Nika	155
Niké	33
Niki	97
Nikita	299
Nikol	10571
Nikola	37996
Nikole	3
Nikoleta	195
Nikolina	26
Nina	3670
Niva	13
Noema	9
Noemi	585
Nora	604
Norika	14
Norma	10
Notburga	4
Odeta	44
Odette	14
Oksana	290
Ola	14
Oldřicha	21
Oldřiška	3546
Olena	173
Olga	33669
Olina	125
Olinka	18
Oliva	48
Olivia	156
Olivie	251
Oluša	54
Oluše	142
Oluška	62
Olympia	8
Ondřejka	78
Ornela	31
Ornella	15
Otakara	32
Otilia	44
Otília	77
Otilie	737
Otílie	7
Ottilie	17
Otylie	24
Otýlie	40
Oxana	120
Ožga	0
Pamela	234
Panajota	14
Paraska	14
Paraskieva	5
Patricia	220
Patrícia	64
Patricie	3477
Paula	157
Paulina	136
Paulína	223
Pavla	41774
Pavlina	242
Pavlína	35863
Pelagia	12
Pelagie	5
Penka	10
Perla	43
Perluše	6
Perluška	19
Petra	102693
Petrana	14
Petromila	14
Petronela	105
Petronella	9
Petronila	154
Petruše	290
Petruška	208
Pěva	40
Pěvuše	10
Pěvuška	33
Piroska	18
Piroška	22
Polyxena	9
Pravomila	16
Pravoslava	53
Priska	46
Priška	35
Přibyslava	16
Radana	1688
Radima	17
Radislava	79
Radka	26939
Radmila	4491
Radomila	459
Radomíra	1791
Radoslava	1244
Radovana	104
Raduše	16
Radvana	41
Rafaela	30
Rachel	104
Ráchel	335
Raisa	72
Raja	26
Ramona	18
Rea	20
Rebecca	131
Rebeka	489
Regina	1845
Regína	254
Reingard	8
Rena	25
Renata	30617
Renáta	16027
Renate	40
René	9352
Renée	113
Reneé	8
Ria	116
Riana	62
Richarda	9
Rita	588
Roberta	47
Rolanda	5
Romana	22095
Romanka	13
Rosa	34
Rosalia	29
Rosalie	371
Rosálie	55
Rosana	32
Rosemarie	154
Rosina	15
Rosita	27
Rosmarie	11
Rostislava	122
Rosvita	38
Roswita	11
Roswitha	59
Roxana	93
Roza	38
Róza	85
Rozalia	119
Rozália	469
Rozalie	138
Rozálie	3848
Rozina	25
Rozína	9
Rozvita	16
Rudolfa	114
Rudolfina	24
Rudolfína	23
Rumjana	14
Rusalka	8
Rut	153
Rút	104
Ruta	8
Ruth	351
Ružena	483
Růžena	28952
Růženka	31
Sabina	10871
Sabína	20
Sabine	26
Sabrina	377
Salome	48
Samanta	509
Samantha	292
Samira	39
Sandra	5463
Sara	352
Sára	13110
Sarah	1289
Saskia	93
Saskie	58
Saša	237
Sáša	89
Sáva	69
Scarlet	18
Scarlett	64
Selma	57
Senta	38
Serafina	15
Serafína	23
Serena	25
Sharon	57
Sidonia	66
Sidónia	60
Sidonie	56
Sieglinda	15
Sieglinde	36
Siegrid	11
Sigrid	30
Silva	189
Silvana	27
Silvestra	45
Silvia	723
Silvie	7828
Simeona	16
Simona	29618
Simone	78
Sindy	63
Slava	10
Sláva	52
Slavěna	209
Slavica	13
Slavie	6
Slávinka	13
Slavka	75
Slávka	507
Slavomila	102
Slavomíra	409
Sofia	1004
Sofie	10388
Soňa	18953
Sonia	109
Sonja	400
Sophia	407
Sophie	582
Stáňa	29
Stanislava	18562
Staša	51
Stáša	8
Stavrula	14
Stefania	65
Stefanie	289
Stela	1473
Stella	1685
Stěpánka	0
Stephanie	103
Steriani	11
Susan	48
Susanna	30
Susanne	47
Suzana	37
Svata	14
Svatava	4243
Svatomíra	17
Svatoslava	520
Svatuše	12
Svatuška	13
Světla	586
Svetlana	146
Světlana	3895
Světluše	434
Světluška	203
Světoslava	12
Sylva	4352
Sylvestra	13
Sylvia	238
Sylvie	2250
Sylwia	20
Šára	2
Šarka	9
Šárka	38339
Šarlota	1806
Šarolta	6
Šimona	42
Školastika	1
Štefana	91
Štefania	191
Štefánia	480
Štefanie	174
Štefánie	35
Štefanka	11
Štěpána	59
Štěpánka	12507
Taisa	15
Tamara	2525
Taňa	21
Táňa	1737
Tanja	29
Taťana	662
Taťána	5019
Tatiana	789
Tatjana	201
Taťjana	774
Taťjána	32
Tea	264
Tekla	19
Teodora	165
Teresa	268
Teresie	65
Tereza	83692
Terezia	488
Terézia	617
Terezie	6501
Terézie	5
Thea	515
Theodora	159
Theresa	60
Theresia	18
Timea	253
Tina	832
Tonička	33
Truda	9
Uljana	44
Ulrika	41
Ursula	198
Urszula	123
Uršula	344
Uta	13
Ute	15
Václava	6355
Václavka	91
Valburga	39
Valentina	1322
Valentína	61
Valentýna	2302
Valeria	473
Valéria	358
Valerie	4444
Valérie	1871
Valeska	6
Valja	11
Valtraud	13
Valtrauda	18
Valtruda	6
Vanda	3246
Vanesa	5431
Vanessa	3182
Varvara	19
Vasilie	5
Vasiliki	39
Vasilina	10
Vasilka	13
Věda	12
Vědunka	87
Věkoslava	4
Veleslava	9
Věnceslava	1095
Vendula	14768
Vendulka	1437
Veneta	12
Věnka	21
Venuše	1210
Venuška	38
Vera	50
Věra	107388
Věrka	51
Verona	462
Veronica	113
Veronika	88854
Věroslava	599
Věruše	7
Věruška	144
Věslava	20
Vesna	49
Victoria	776
Viera	2203
Vieroslava	8
Viktoria	490
Viktória	182
Viktorie	13687
Viktorija	126
Vilema	8
Viléma	148
Vilemina	30
Vilemína	472
Vilémina	6
Vilma	1737
Viluše	11
Viluška	10
Vincencia	51
Vincencie	36
Viola	1501
Violeta	131
Violetta	36
Virginie	16
Víta	23
Vítěslava	3
Vitězslava	5
Vítězslava	953
Vivian	45
Viviana	52
Vivien	377
Vlada	21
Vladana	456
Vladěna	581
Vladimíra	18013
Vladislava	4765
Vladka	18
Vlaďka	105
Vlasta	41736
Vlastimila	2387
Vlastimíra	17
Vlastislava	315
Vojtěcha	13
Vojtěška	518
Voršila	44
Vratislava	359
Walburga	49
Waldtraud	9
Waltraud	178
Waltrauda	27
Waltraut	24
Waltruda	5
Wanda	199
Weronika	30
Wieslawa	27
Wilma	14
Wladyslawa	9
Xenia	13
Xenie	395
Ylona	17
Yveta	1719
Yvetta	715
Yvette	81
Yvona	2088
Yvonna	158
Yvonne	152
Yweta	52
Ywetta	44
Zbyňka	11
Zdeňa	16
Zdena	2969
Zděna	135
Zdenička	48
Zdenka	25416
Zdeňka	69060
Zděnka	1430
Zdislava	848
Zina	552
Zinaida	74
Zita	1665
Zlaťa	9
Zlata	2587
Zlatava	38
Zlatica	345
Zlatice	21
Zlatka	69
Zlatomíra	15
Zlatoslava	43
Zlatuše	1745
Zlatuška	330
Zoe	600
Zofia	139
Zoja	443
Zora	1802
Zorka	197
Zuza	7
Zuzana	61382
Zuzanka	60
Zuzanna	62
Žakelína	12
Žaneta	9021
Žanna	44
Želmíra	87
Žeňa	17
Živa	32
Živana	12
Žofia	198
Žofie	2228
Žuba	0
Žubica	0
Žubomíra	0
Žuboslava	0
Žubuša	0
Žudmila	0
