Breslavskyy	0
Brinkmann	2
Brkič	0
Brodskyy	0
Bronner	0
Bronshteyn	0
Bronskyy	0
Bronteryuk	0
Brooks	12
Broqi	4
Broshnyak	0
Brovdi	1
Brovdiy	0
Broysa	0
Brusov	0
Brusturnyak	0
Bryanyk	0
Brygider	0
Brylych	0
Bryn	0
Brynzey	0
Brynzyanyk	0
Brytanyuk	0
Brytvak	0
Bryyovskyy	0
Bryzh	0
Brzezinski	0
Brzozowski	4
Bubeshchuk	0
Bubnov	0
Bubnyuk	0
Bubuioc	0
Buckley	8
Bud	0
Budjav	0
Budnik	1
Budnyk	2
Budu	2
Budul	0
Buha	0
Buhay	0
Buhera	0
Bühler	9
Buhriy	0
Buhyna	0
Buchak	0
Buchholz	6
Buchko	0
Buchkovskyy	0
Buchmey	0
Buchok	0
Bucholtz	0
Buchynskyy	0
Bujor	4
Bujoreanu	1
Bukat	6
Bukhalo	0
Bukovetskyy	0
Bulatko	1
Bulavynets	0
Bulelyk	0
Buletsa	0
Bulmaga	0
Bulumez	0
Bulyha	0
Bulyk	0
Bulyna	0
Buna	1
Bundzyak	0
Buncha	0
Bunchak	0
Bunin	1
Buntushak	0
Bunyak	0
Burban	0
Burdeynyy	0
Burdyukh	0
Burghelea	0
Burch	0
Burko	0
Burkov	0
Burkush	0
Burlac	0
Burlacu	0
Burlachenko	0
Burlaka	0
Burlaku	0
Burlica	3
Burmistrov	0
Burobin	2
Burov	1
Burtsev	0
Burtyn	0
Buruiana	0
Burya	0
Buryak	1
Buryas	0
Burych	0
Bushgjokaj	4
Bushinskyy	0
Bushko	0
Bushnaq	0
Busko	3
Bušeski	0
Butakov	3
Butash	0
Butenko	2
Butorin	2
Butov	0
Butryk	0
Butsa	0
Butserka	0
Butsko	0
Butt	11
Butym	1
Butynskyy	0
Buzak	0
Buzatu	0
Buzdugan	0
Buzhdyganchuk	0
Byakov	0
Byambaa	0
Byambajav	0
Byambasuren	1
Byba	0
Bybliv	2
Byelikov	0
Byelov	0
Byelyakov	0
Byelyayev	0
Byesyedin	0
Bygar	0
Byche	0
Bychenko	0
Bychko	0
Bychkov	0
Bychok	2
Bykov	7
Bylen	0
Byrovash	0
